1,60,0,1,60,0,1,60,0,1,60,0,1,60,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0
1,86,0,1,86,0,1,86,0,1,86,0,1,86,0,1,86,0,0,104.861813831347,0,0,1,86,0,0,104.861813831347,0,0,1,86,0,0,104.861813831347,0,0,1,86,0,0,104.861813831347,0,0,1,86,0,0,104.861813831347,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,86,0,0,86,0,0,1,86,0,0,86,0,0,1,86,0,0,86,0,0,1,86,0,0,86,0,0,1,86,0,0,86,0,0
1.99927229827764,86,9.09E-13,1.99956331539902,86,0,1.99985441727304,86,9.09E-13,1.99998544077347,86,9.09E-13,1.99999854406781,86,2.73E-12,1.99927229827764,86,9.09E-13,9.09E-13,104.861813831347,0,0,1.99956331539902,86,0,0,104.861813831347,0,0,1.99985441727304,86,9.09E-13,9.09E-13,104.861813831347,0,0,1.99998544077347,86,9.09E-13,9.09E-13,104.861813831347,0,0,1.99999854406781,86,2.73E-12,2.73E-12,104.861813831347,0,0,1.99927229827764,0.000105061610851824,1.10E-08,1.99956331539902,0.000105046320149438,1.10E-08,1.99985441727304,0.000105031029446079,1.10E-08,1.99998544077347,0.000105024148629424,1.10E-08,1.99999854406781,0.000105023460547757,1.10E-08,1,86,0,0,86,0,0,1,86,0,0,86,0,0,1,86,0,0,86,0,0,1,86,0,0,86,0,0,1,86,0,0,86,0,0
1,60,0,1,60,0,1,60,0,1,60,0,1,60,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0
1,74,0,1,74,0,1,74,0,1,74,0,1,74,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0,1,74,0,0,74,0,0
1,74,0,1,74,0,1,74,0,1,74,0,1,74,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0,1,74,0,0,104.651803615609,0,0
1,117,0,1,117,0,1,117,0,1,117,0,1,117,0,1,117,0,9.09E-13,145.206749154438,0,0,1,117,0,0,145.206749154438,0,0,1,117,0,9.09E-13,145.206749154438,0,0,1,117,0,9.09E-13,145.206749154438,0,0,1,117,0,2.73E-12,145.206749154438,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,117,0,0,117,0,0,1,117,0,0,117,0,0,1,117,0,0,117,0,0,1,117,0,0,117,0,0,1,117,0,0,117,0,0
1.40728507061165,108.028230560654,197.632205746939,1.76975246073168,103.516574033853,236.183429165989,2.45480133232606,98.62831317214,232.003414762696,2.93734677889948,96.5537419764971,215.784531564932,2.99364456267442,96.3552707580975,213.781761027514,1.40728507061165,108.028230560654,197.632205746939,197.632205746939,159.245403695259,0,0,1.76975246073168,103.516574033853,236.183429165991,236.183429165991,156.219976634572,0,0,2.45480133232606,98.62831317214,232.003414762696,232.003414762696,153.024652128935,0,0,2.93734677889948,96.5537419764971,215.784531564932,215.784531564932,151.695830824924,0,0,2.99364456267442,96.3552707580975,213.781761027514,213.781761027514,151.56958205018,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,117,0,0,165.462986797652,0,0,1,117,0,0,165.462986797652,0,0,1,117,0,0,165.462986797652,0,0,1,117,0,0,165.462986797652,0,0,1,117,0,0,165.462986797652,0,0
1.17560604102774,60,0,1.35214673913845,60,9.09E-13,1.70616776712283,60,0,1.96580797910498,60,9.09E-13,1.99652702040101,60,4.55E-13,1.17560604102774,60,0,0,60,0,0,1.35214673913845,60,9.09E-13,9.09E-13,60,0,0,1.70616776712283,60,0,0,60,0,0,1.96580797910498,60,0,0,60,0,0,1.99652702040101,60,4.55E-13,4.55E-13,60,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0,1,60,0,0,60,0,0
2.17534961982752,60,1.36E-12,2.35196977464303,60,0,2.70609333134301,60,4.55E-13,2.96579940261411,60,4.55E-13,2.99652614934801,60,4.55E-13,2.17534961982752,60,1.36E-12,1.36E-12,60,0,0,2.35196977464303,60,0,0,60,0,0,2.70609333134301,60,4.55E-13,4.55E-13,60,0,0,2.96579940261411,60,4.55E-13,4.55E-13,60,0,0,2.99652614934801,60,4.55E-13,4.55E-13,60,0,0,1.17556773813525,0.427010754051237,0.0320127025538072,1.35210065133732,0.371259392415014,0.0485312779624127,1.7061369588111,0.2942202639167,0.0611271438883307,1.96580376544657,0.255356142420148,0.0629769338303358,1.99652658563211,0.251426687684456,0.0629958060733145,1.17556773813525,60,4.55E-13,4.55E-13,60,0,0,1.35210065133732,60,9.09E-13,9.09E-13,60,0,0,1.7061369588111,60,1.36E-12,1.36E-12,60,0,0,1.96580376544657,60,0,0,60,0,0,1.99652658563211,60,9.09E-13,9.09E-13,60,0,0
2.21408925633095,98.0791146893465,228.547543691355,2.61969650924448,96.8300842164105,218.441886574181,3.38336225631081,94.8958387235098,196.635053834107,3.92868452505711,93.8674122625215,181.993604429692,3.99276056128719,93.7617591765367,180.369628958088,2.21408925633095,98.0791146893465,228.547543691358,228.547543691358,114.976139864956,-4.01E-14,-2.27E-09,2.61969650924448,96.8300842164105,218.441886574186,218.441886574186,113.912533153105,6.28E-15,0,3.38336225631081,94.8958387235098,196.635053834107,196.635053834107,112.27297184558,-5.76E-16,-6.09E-11,3.92868452505711,93.8674122625215,181.99360442969,181.99360442969,111.405076566834,0,0,3.99276056128719,93.7617591765367,180.369628958088,180.369628958088,111.316070195991,-4.55E-15,-5.03E-10,1.35137189956736,0.371265501999168,0.0484050212300118,1.70448574096853,0.294373160512474,0.0610040476910326,2.41246403129949,0.208015206454132,0.06105608212799,2.93163353125025,0.171195926707699,0.0565429712439038,2.99305585398768,0.167684865598764,0.0559710018501762,1.17562200303247,86,9.09E-13,9.09E-13,86,0,0,1.35216594416933,86,0,0,86,0,0,1.70618060431609,86,0,0,86,0,0,1.9658097348014,86,0,0,86,0,0,1.99652720155477,86,0,0,86,0,0
1.83067982233843,98.9739095841198,269.921048042559,1.89466448308263,99.5826681744154,271.40850232177,1.96357768151424,100.193942205255,272.156328626275,1.99629665734307,100.4693907448,272.249063073497,1.99962904711928,100.496939071004,272.249990630711,1.83067982233843,98.9739095841198,269.921048042559,353.682558099416,139.338966253563,66.0876404490267,0.266080833050949,1.89466448308263,99.5826681744154,271.408502321772,348.395512230908,138.89842695327,59.4921246621878,0.244331688181025,1.96357768151424,100.193942205255,272.156328626275,335.759454978821,138.000167614639,48.9382933777426,0.211548100723707,1.99629665734307,100.4693907448,272.249063073496,327.477059345699,137.496143805903,43.273001129635,0.194404250372981,1.99962904711928,100.496939071004,272.249990630715,326.578107730605,137.444178656355,42.6899081166606,0.192645814311401,1.83067982233843,0.0292389286877809,0.000710160599452599,1.89466448308263,0.0282515016529067,0.000714074082414537,1.96357768151424,0.0272599944883437,0.000716041608772877,1.99629665734307,0.0268132076355593,0.000716285592527036,1.99962904711928,0.0267685233181752,0.000716288032924309,1.83067982233843,98.9739095841198,269.921048042555,269.921048042555,153.247625685899,0,0,1.89466448308263,99.5826681744154,271.40850232177,271.40850232177,153.641491143297,0,0,1.96357768151424,100.193942205255,272.156328626277,272.156328626277,154.038391495854,0,0,1.99629665734307,100.4693907448,272.249063073496,272.249063073496,154.217698324905,0,0,1.99962904711928,100.496939071004,272.249990630715,272.249990630715,154.235646861032,0,0
1,76,0,1,76,0,1,76,0,1,76,0,1,76,0,1,76,0,228.547543691358,124.078655449864,0,0,1,76,0,218.441886574186,123.093725304571,0,0,1,76,0,196.635053834107,121.57804163186,0,0,1,76,0,181.99360442969,120.777030452244,0,0,1,76,0,180.369628958088,120.694935618189,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,76,0,0,139.51702405083,0,0,1,76,0,0,139.51702405083,0,0,1,76,0,0,139.51702405083,0,0,1,76,0,0,139.51702405083,0,0,1,76,0,0,139.51702405083,0,0
1.59541606498296,79.641161699156,18.9477499763789,1.73264287247758,79.1943768349276,19.7678408111178,1.90149663430321,78.7331138207867,20.1956579465577,1.98968368502979,78.5233320591184,20.2494556150177,1.99896354779015,78.5023332266111,20.2499945560558,1.59541606498296,79.641161699156,18.9477499763789,18.9477499763789,79.641161699156,0,0,1.73264287247758,79.1943768349276,19.7678408111178,19.7678408111178,79.1943768349276,0,0,1.90149663430321,78.7331138207867,20.1956579465577,20.1956579465577,78.7331138207867,0,0,1.98968368502979,78.5233320591184,20.2494556150177,20.2494556150177,78.5233320591184,0,0,1.99896354779015,78.5023332266111,20.2499945560558,20.2499945560558,78.5023332266111,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,83,0,0,83,0,0,1,83,0,0,83,0,0,1,83,0,0,83,0,0,1,83,0,0,83,0,0,1,83,0,0,83,0,0
2.58045839510179,103.086320128186,179.604381529869,3.13995059682476,101.342867251251,192.45385705041,4.16275891651699,98.7644656604655,196.733057221274,4.9022843756646,97.3622294588731,192.530874802296,4.99006934012323,97.2162684525616,191.839941493106,2.58045839510179,103.086320128186,179.604381529876,180.601082759481,130.267048920139,0,0,3.13995059682476,101.342867251251,192.453857050408,193.466417302623,128.616196744334,0,0,4.16275891651699,98.7644656604655,196.733057221274,197.766934555611,126.30646416203,0,0,4.9022843756646,97.3622294588731,192.530874802293,193.592815478366,125.081243209639,0,0,4.99006934012323,97.2162684525616,191.839941493103,192.905742349981,124.954468402944,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,111,0,0,111,0,0,1,111,0,0,111,0,0,1,111,0,0,111,0,0,1,111,0,0,111,0,0,1,111,0,0,111,0,0
1,82,0,1,82,0,1,82,0,1,82,0,1,82,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0,1,82,0,0,82,0,0
1.99948369843612,82,0,1.99969018706588,82,2.73E-12,1.99989671835523,82,0,1.99998967135547,82,2.73E-12,1.99999896713075,82,9.09E-13,1.99948369843612,82,0,0,82,0,0,1.99969018706588,82,2.73E-12,2.73E-12,82,0,0,1.99989671835523,82,0,0,82,0,0,1.99998967135547,82,2.73E-12,2.73E-12,82,0,0,1.99999896713075,82,9.09E-13,9.09E-13,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.99948369843612,82,0,0,82,0,0,1.99969018706588,82,2.73E-12,2.73E-12,82,0,0,1.99989671835523,82,0,0,82,0,0,1.99998967135547,82,2.73E-12,2.73E-12,82,0,0,1.99999896713075,82,9.09E-13,9.09E-13,82,0,0
2.99946882900604,82,9.09E-13,2.99968126447322,82,9.09E-13,2.99989374384607,82,0,2.99998937389053,82,1.82E-12,2.99999893738411,82,9.09E-13,2.99946882900604,82,9.09E-13,9.09E-13,82,0,0,2.99968126447322,82,9.09E-13,9.09E-13,82,0,0,2.99989374384607,82,0,0,82,0,0,2.99998937389053,82,1.82E-12,1.82E-12,82,0,0,2.99999893738411,82,9.09E-13,9.09E-13,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2.99946882900604,82,9.09E-13,9.09E-13,82,0,0,2.99968126447322,82,9.09E-13,9.09E-13,82,0,0,2.99989374384607,82,0,0,82,0,0,2.99998937389053,82,1.82E-12,1.82E-12,82,0,0,2.99999893738411,82,9.09E-13,9.09E-13,82,0,0
3.99945891522808,82,0,3.99967531578123,82,9.09E-13,3.99989176080697,82,3.64E-12,3.99998917558024,82,2.73E-12,3.99999891755302,82,0,3.99945891522808,82,0,0,82,0,0,3.99967531578123,82,9.09E-13,9.09E-13,82,0,0,3.99989176080697,82,3.64E-12,3.64E-12,82,0,0,3.99998917558024,82,2.73E-12,2.73E-12,82,0,0,3.99999891755302,82,0,0,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3.99945891522808,82,0,0,82,0,0,3.99967531578123,82,9.09E-13,9.09E-13,82,0,0,3.99989176080697,82,3.64E-12,3.64E-12,82,0,0,3.99998917558024,82,2.73E-12,2.73E-12,82,0,0,3.99999891755302,82,0,0,82,0,0
4.99916810901354,82,2.73E-12,4.99950082007402,82,9.09E-13,4.99983359157765,82,1.82E-12,4.99998335847757,82,0,4.99999833584096,82,1.82E-12,4.99916810901354,82,2.73E-12,2.73E-12,82,0,0,4.99950082007402,82,9.09E-13,9.09E-13,82,0,0,4.99983359157765,82,1.82E-12,1.82E-12,82,0,0,4.99998335847757,82,0,0,82,0,0,4.99999833584096,82,1.82E-12,1.82E-12,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4.99916810901354,82,2.73E-12,2.73E-12,82,0,0,4.99950082007402,82,9.09E-13,9.09E-13,82,0,0,4.99983359157765,82,1.82E-12,1.82E-12,82,0,0,4.99998335847757,82,0,0,82,0,0,4.99999833584096,82,1.82E-12,1.82E-12,82,0,0
5.99561689002361,82,0,5.99736964403422,82,9.09E-13,5.99912305130795,82,2.73E-12,5.99991229777772,82,2.73E-12,5.99999122970424,82,3.64E-12,5.99561689002361,82,0,0,82,0,0,5.99736964403422,82,9.09E-13,9.09E-13,82,0,0,5.99912305130795,82,2.73E-12,2.73E-12,82,0,0,5.99991229777772,82,2.73E-12,2.73E-12,82,0,0,5.99999122970424,82,3.64E-12,3.64E-12,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5.99561689002361,82,0,0,82,0,0,5.99736964403422,82,9.09E-13,9.09E-13,82,0,0,5.99912305130795,82,2.73E-12,2.73E-12,82,0,0,5.99991229777772,82,2.73E-12,2.73E-12,82,0,0,5.99999122970424,82,3.64E-12,3.64E-12,82,0,0
6.99528497094501,82,9.09E-13,6.99717043216156,82,2.73E-12,6.99905662720089,82,4.55E-12,6.99990565446004,82,1.82E-12,6.9999905653634,82,3.64E-12,6.99528497094501,82,9.09E-13,9.09E-13,82,0,0,6.99717043216156,82,2.73E-12,2.73E-12,82,0,0,6.99905662720089,82,4.55E-12,4.55E-12,82,0,0,6.99990565446004,82,1.82E-12,1.82E-12,82,0,0,6.9999905653634,82,3.64E-12,3.64E-12,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6.99528497094501,82,9.09E-13,9.09E-13,82,0,0,6.99717043216156,82,2.73E-12,2.73E-12,82,0,0,6.99905662720089,82,4.55E-12,4.55E-12,82,0,0,6.99990565446004,82,1.82E-12,1.82E-12,82,0,0,6.9999905653634,82,3.64E-12,3.64E-12,82,0,0
7.99276526864077,82,9.09E-13,7.99565809433373,82,0,7.99855234236725,82,2.73E-12,7.9998552182241,82,1.82E-12,7.99998552166227,82,3.64E-12,7.99276526864077,82,9.09E-13,9.09E-13,82,0,0,7.99565809433373,82,0,0,82,0,0,7.99855234236725,82,2.73E-12,2.73E-12,82,0,0,7.9998552182241,82,1.82E-12,1.82E-12,82,0,0,7.99998552166227,82,3.64E-12,3.64E-12,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7.99276526864077,82,9.09E-13,9.09E-13,82,0,0,7.99565809433373,82,0,0,82,0,0,7.99855234236725,82,2.73E-12,2.73E-12,82,0,0,7.9998552182241,82,1.82E-12,1.82E-12,82,0,0,7.99998552166227,82,3.64E-12,3.64E-12,82,0,0
3.36761212150303,105.139311869031,136.250475388666,3.98188596660588,103.516995998622,158.216404761935,5.09170201924631,100.971101928076,178.018575791328,5.89385135939954,99.506459058585,182.365041195848,5.98921027232199,99.350728751362,182.539463777024,3.36761212150303,105.139311869031,136.25047538867,136.25047538867,133.335197529735,0,0,3.98188596660588,103.516995998622,158.216404761932,158.216404761932,132.059715509987,0,0,5.09170201924631,100.971101928076,178.018575791328,178.018575791328,130.073684596731,0,0,5.89385135939954,99.5064590585851,182.365041195846,182.365041195846,128.940045735907,0,0,5.98921027232199,99.350728751362,182.539463777021,182.539463777021,128.819902590503,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,110,0,0,110,0,0,1,110,0,0,110,0,0,1,110,0,0,110,0,0,1,110,0,0,110,0,0,1,110,0,0,110,0,0
4.36534781098648,106.252782854948,109.211067167749,4.98027934943227,104.81873101116,133.192463647212,6.09101712466472,102.453432036025,159.97866872773,6.8937720752779,101.028636007116,169.567451592826,6.98920221558419,100.874403545732,170.326551745435,4.36534781098648,106.252782854948,109.211067167751,109.211067167751,134.21495395231,0,0,4.98027934943227,104.81873101116,133.192463647209,133.192463647209,133.082554719956,0,0,6.09101712466472,102.453432036025,159.97866872773,159.97866872773,131.227686621233,0,0,6.8937720752779,101.028636007116,169.567451592826,169.567451592826,130.118351101827,0,0,6.98920221558419,100.874403545732,170.326551745431,170.326551745431,129.99863572633,0,0,1.9993276213427,9.71E-05,9.42E-09,1.99959651853743,9.71E-05,9.42E-09,1.9998654880865,9.70E-05,9.42E-09,1.99998654799438,9.70E-05,9.42E-09,1.99999865479129,9.70E-05,9.42E-09,1.9993276213427,110,0,0,110,0,0,1.99959651853743,110,1.82E-12,1.82E-12,110,0,0,1.9998654880865,110,1.82E-12,1.82E-12,110,0,0,1.99998654799438,110,3.64E-12,3.64E-12,110,0,0,1.99999865479129,110,1.82E-12,1.82E-12,110,0,0
5.36236938878066,106.951581627164,90.9751019654341,5.97824028175411,105.685418990339,114.652315771205,7.09018573277597,103.517800199061,144.314719776366,7.89367797312486,102.165161214178,156.990518335901,7.98919267504514,102.016646175925,158.12585883941,5.36236938878066,106.951581627164,90.9751019654359,90.9751019654359,134.768842142952,0,0,5.97824028175411,105.685418990339,114.652315771202,114.652315771202,133.766243077854,0,0,7.09018573277597,103.517800199061,144.314719776366,144.314719776366,132.060345895551,0,0,7.89367797312486,102.165161214178,156.990518335899,156.990518335899,131.002748696044,0,0,7.98919267504514,102.016646175925,158.125858839407,158.125858839407,130.886959231942,0,0,2.99796350511601,0.000130379858082996,8.49E-09,2.99877782698536,0.000130362111967429,8.49E-09,2.99959251693712,0.000130344364312858,8.49E-09,2.99995924755013,0.000130336377366549,8.49E-09,2.99999592471357,0.000130335578654797,8.50E-09,2.99796350511601,110,3.64E-12,3.64E-12,110,0,0,2.99877782698536,110,0,0,110,0,0,2.99959251693712,110,0,0,110,0,0,2.99995924755013,110,5.46E-12,5.46E-12,110,0,0,2.99999592471357,110,0,0,110,0,0
6.35768796848261,107.431066997939,77.8974045673331,6.97510828446981,106.303987309811,100.501199318091,8.0889473348236,104.319165263342,131.026165712665,8.89354008840034,103.046119607342,145.464401007521,8.98917871962039,102.9047533182,146.836507801365,6.35768796848261,107.431066997939,77.8974045673367,77.8974045673367,135.149673163925,0,0,6.97510828446981,106.303987309811,100.501199318087,100.501199318087,134.25549418167,0,0,8.0889473348236,104.319165263342,131.026165712665,131.026165712665,132.689442840191,0,0,8.89354008840034,103.046119607342,145.464401007521,145.464401007521,131.690936537526,0,0,8.98917871962039,102.9047533182,146.836507801361,146.836507801361,131.580349047567,0,0,3.9953462428224,0.000160822421163945,9.14E-09,3.99720676868598,0.000160794944988702,9.14E-09,3.99906859706098,0.000160767466804,9.15E-09,3.99990684503816,0.000160755100966259,9.15E-09,3.99999068435712,0.000160753864360157,9.15E-09,3.9953462428224,110,5.46E-12,5.46E-12,110,0,0,3.99720676868598,110,1.82E-12,1.82E-12,110,0,0,3.99906859706098,110,0,0,110,0,0,3.99990684503816,110,1.82E-12,1.82E-12,110,0,0,3.99999068435712,110,3.64E-12,3.64E-12,110,0,0
